CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Saldo_Atividade,Produtos_Idade,Score_Idade,Churn_Real,Churn_Previsto,Probabilidade_Churn
509,0,1,26,10,0.0,2,1,1,6177.83,0,5,2,425,0.0,0.07692307692307693,19.576923076923077,0,0,7.7624e-05
741,0,0,21,9,0.0,2,0,1,139259.54,0,5,3,781,0.0,0.09523809523809523,35.285714285714285,0,0,7.757116e-05
685,1,1,38,4,111798.06,2,1,1,102184.66,0,2,3,416,55899.03,0.05263157894736842,18.026315789473685,0,0,7.715222e-05
696,0,1,28,4,172646.82,1,1,1,116471.43,0,4,0,441,86323.41,0.03571428571428571,24.857142857142858,0,0,7.7126104e-05
730,0,1,34,5,122453.37,2,1,0,138882.98,0,4,0,822,122453.37,0.058823529411764705,21.470588235294116,0,0,7.675309e-05
592,0,1,39,7,0.0,2,1,0,83084.33,0,5,3,563,0.0,0.05128205128205128,15.179487179487179,0,0,7.672024e-05
621,0,1,31,7,136658.61,1,1,1,148689.13,0,4,1,564,68329.305,0.03225806451612903,20.032258064516128,0,0,7.6719356e-05
581,0,1,28,3,104367.5,1,1,1,29937.75,0,1,0,470,52183.75,0.03571428571428571,20.75,0,0,7.670216e-05
595,0,1,29,6,150685.79,1,1,0,87771.06,0,4,3,480,150685.79,0.034482758620689655,20.517241379310345,0,0,7.639033e-05
612,0,0,31,8,117989.76,1,1,1,54129.86,0,4,3,409,58994.88,0.03225806451612903,19.741935483870968,0,0,7.6020515e-05
600,0,0,32,7,98877.95,1,1,0,132973.21,0,4,0,668,98877.95,0.03125,18.75,0,0,7.5949865e-05
630,0,0,40,7,0.0,2,1,1,34453.17,0,4,1,777,0.0,0.05,15.75,0,0,7.585021e-05
639,0,0,27,2,0.0,2,0,0,125244.18,0,3,2,541,0.0,0.07407407407407407,23.666666666666668,0,0,7.577039e-05
758,2,1,35,5,0.0,2,1,0,95009.6,0,5,3,921,0.0,0.05714285714285714,21.65714285714286,0,0,7.576714e-05
720,0,1,33,2,0.0,2,0,1,141031.08,0,2,1,633,0.0,0.06060606060606061,21.818181818181817,0,0,7.561708e-05
507,0,0,29,4,89349.47,2,0,0,180626.68,0,3,1,889,89349.47,0.06896551724137931,17.482758620689655,0,0,7.5597105e-05
714,2,1,45,8,150900.29,2,0,1,139889.15,0,5,0,734,75450.145,0.044444444444444446,15.866666666666667,0,0,7.557649e-05
664,0,1,36,1,0.0,2,1,1,95372.64,0,4,2,507,0.0,0.05555555555555555,18.444444444444443,0,0,7.546919e-05
758,2,0,35,5,0.0,2,0,0,100365.51,0,1,0,833,0.0,0.05714285714285714,21.65714285714286,0,0,7.517104e-05
633,0,0,34,3,123034.43,2,1,1,38315.04,0,4,1,570,61517.215,0.058823529411764705,18.61764705882353,0,0,7.513191e-05
579,0,1,36,9,129829.59,1,1,1,60906.12,0,5,1,725,64914.795,0.027777777777777776,16.083333333333332,0,0,7.4910706e-05
701,1,1,38,3,125385.49,2,0,1,52044.66,0,2,0,805,62692.745,0.05263157894736842,18.44736842105263,0,0,7.480662e-05
758,1,1,33,0,129142.54,2,1,1,26606.28,0,5,0,464,64571.27,0.06060606060606061,22.96969696969697,0,0,7.472235e-05
579,0,1,39,5,0.0,2,0,1,39891.84,0,2,1,977,0.0,0.05128205128205128,14.846153846153847,0,0,7.464971e-05
510,0,0,32,1,0.0,2,0,1,28515.17,0,4,3,523,0.0,0.0625,15.9375,0,0,7.455502e-05
660,1,1,24,5,85089.3,1,1,1,71638.0,0,3,2,809,42544.65,0.041666666666666664,27.5,0,0,7.441226e-05
655,2,0,29,9,0.0,2,0,1,85736.26,0,5,0,686,0.0,0.06896551724137931,22.586206896551722,0,0,7.406861e-05
543,0,0,31,2,147674.26,1,1,1,16658.76,0,3,0,985,73837.13,0.03225806451612903,17.516129032258064,0,0,7.382223e-05
774,1,1,34,4,120875.23,2,0,1,113407.26,0,5,3,948,60437.615,0.058823529411764705,22.764705882352942,0,0,7.380611e-05
548,0,0,29,4,0.0,2,0,1,48673.18,0,4,0,504,0.0,0.06896551724137931,18.896551724137932,0,0,7.344762e-05
721,0,1,35,10,0.0,2,1,0,71594.26,0,4,0,383,0.0,0.05714285714285714,20.6,0,0,7.330117e-05
633,0,0,32,1,104001.38,1,0,1,36642.65,0,3,0,511,52000.69,0.03125,19.78125,0,0,7.327245e-05
674,0,0,21,9,120150.39,2,1,1,33964.03,0,3,0,515,60075.195,0.09523809523809523,32.095238095238095,0,0,7.323647e-05
663,0,1,22,6,0.0,2,0,1,131827.15,0,4,2,476,0.0,0.09090909090909091,30.136363636363637,0,0,7.276179e-05
596,0,0,39,10,86546.29,1,0,1,131768.98,0,3,0,890,43273.145,0.02564102564102564,15.282051282051283,0,0,7.252176e-05
593,1,0,38,5,142658.04,2,0,1,135337.11,0,1,1,698,71329.02,0.05263157894736842,15.605263157894736,0,0,7.241541e-05
597,2,1,35,0,127510.99,1,1,1,155356.34,0,4,3,868,63755.495,0.02857142857142857,17.057142857142857,0,0,7.239607e-05
438,0,0,36,4,0.0,2,1,0,64420.5,0,3,3,660,0.0,0.05555555555555555,12.166666666666666,0,0,7.1998686e-05
674,0,1,26,6,166257.96,1,1,1,149369.41,0,1,2,870,83128.98,0.038461538461538464,25.923076923076923,0,0,7.181622e-05
458,1,1,35,9,146780.52,2,1,1,3476.38,0,3,2,784,73390.26,0.05714285714285714,13.085714285714285,0,0,7.1717186e-05
433,2,1,27,2,0.0,2,1,1,153698.65,0,2,0,415,0.0,0.07407407407407407,16.037037037037038,0,0,7.1657436e-05
581,0,1,37,7,0.0,2,1,1,74320.75,0,1,3,754,0.0,0.05405405405405406,15.702702702702704,0,0,7.1628405e-05
591,0,1,24,6,147360.0,1,1,1,25310.82,0,3,3,602,73680.0,0.041666666666666664,24.625,0,0,7.1612085e-05
591,2,1,36,7,135216.8,1,1,1,122022.89,0,1,1,710,67608.4,0.027777777777777776,16.416666666666668,0,0,7.152254e-05
633,0,1,38,2,91902.56,2,1,1,107673.35,0,5,1,913,45951.28,0.05263157894736842,16.657894736842106,0,0,7.151006e-05
515,0,1,33,2,0.0,2,1,1,136028.97,0,4,2,625,0.0,0.06060606060606061,15.606060606060606,0,0,7.14892e-05
728,2,1,42,8,0.0,2,0,1,41823.22,0,5,0,785,0.0,0.047619047619047616,17.333333333333332,0,0,7.142283e-05
568,1,0,31,1,61592.14,2,1,1,61796.64,0,5,3,927,30796.07,0.06451612903225806,18.322580645161292,0,0,7.137775e-05
665,0,0,23,9,143672.9,1,1,1,115147.33,0,3,3,640,71836.45,0.043478260869565216,28.91304347826087,0,0,7.1083225e-05
621,1,0,31,8,100375.39,1,1,1,90384.26,0,5,0,467,50187.695,0.03225806451612903,20.032258064516128,0,0,7.067276e-05
633,0,0,30,6,0.0,2,0,0,41642.29,0,2,0,565,0.0,0.06666666666666667,21.1,0,0,7.0613605e-05
570,2,1,21,7,116099.82,1,1,1,148087.62,0,5,0,888,58049.91,0.047619047619047616,27.142857142857142,0,0,7.029434e-05
700,0,0,42,8,0.0,2,1,1,105305.72,0,4,3,528,0.0,0.047619047619047616,16.666666666666668,0,0,7.0266535e-05
663,0,1,28,4,0.0,2,1,1,123969.64,0,2,2,540,0.0,0.07142857142857142,23.678571428571427,0,0,7.02187e-05
714,0,0,31,4,125169.26,1,1,1,106636.89,0,3,2,669,62584.63,0.03225806451612903,23.032258064516128,0,0,7.01776e-05
759,0,1,42,4,105420.18,1,0,1,121409.06,0,3,1,435,52710.09,0.023809523809523808,18.071428571428573,0,0,7.01497e-05
603,0,1,35,6,128993.76,2,1,0,130483.56,0,4,0,733,128993.76,0.05714285714285714,17.228571428571428,0,0,6.995764e-05
690,0,0,42,5,0.0,2,0,1,120512.08,0,4,2,915,0.0,0.047619047619047616,16.428571428571427,0,0,6.990662e-05
619,1,1,23,5,132725.1,1,1,1,143913.33,0,3,2,531,66362.55,0.043478260869565216,26.91304347826087,0,0,6.980271e-05
541,0,0,32,4,0.0,1,1,1,114951.42,0,4,3,459,0.0,0.03125,16.90625,0,0,6.913509e-05
663,0,1,36,10,0.0,2,1,0,136349.55,0,5,2,839,0.0,0.05555555555555555,18.416666666666668,0,0,6.901362e-05
554,0,0,30,9,0.0,2,1,1,40320.3,0,5,2,510,0.0,0.06666666666666667,18.466666666666665,0,0,6.894488e-05
516,2,0,31,3,0.0,2,1,0,124202.26,0,1,3,413,0.0,0.06451612903225806,16.64516129032258,0,0,6.838725e-05
663,0,1,33,5,157274.36,2,1,1,28531.81,0,2,1,368,78637.18,0.06060606060606061,20.09090909090909,0,0,6.828156e-05
743,1,0,32,6,140348.56,2,1,1,163254.39,0,1,2,707,70174.28,0.0625,23.21875,0,0,6.813254e-05
558,1,1,26,1,148853.29,2,1,1,24411.02,0,5,3,407,74426.645,0.07692307692307693,21.46153846153846,0,0,6.78894e-05
604,2,0,28,6,0.0,2,1,1,69056.26,0,4,3,634,0.0,0.07142857142857142,21.571428571428573,0,0,6.774124e-05
683,0,0,35,6,187530.66,2,1,1,37976.36,0,3,3,511,93765.33,0.05714285714285714,19.514285714285716,0,0,6.73222e-05
578,0,1,23,10,88980.32,1,1,1,125222.36,0,5,2,813,44490.16,0.043478260869565216,25.130434782608695,0,0,6.7045046e-05
690,1,1,32,0,106683.52,2,1,1,137916.49,0,1,2,615,53341.76,0.0625,21.5625,0,0,6.699948e-05
573,2,1,41,5,0.0,2,0,1,14479.29,0,3,1,508,0.0,0.04878048780487805,13.975609756097562,0,0,6.658127e-05
597,0,0,28,0,142705.95,1,1,0,127233.39,0,4,2,845,142705.95,0.03571428571428571,21.321428571428573,0,0,6.6542365e-05
629,1,1,35,7,156847.29,2,1,0,31824.29,0,4,3,837,156847.29,0.05714285714285714,17.97142857142857,0,0,6.6418994e-05
704,1,1,41,9,62078.21,2,1,0,129050.67,0,3,2,981,62078.21,0.04878048780487805,17.170731707317074,0,0,6.595477e-05
701,2,0,39,9,0.0,2,1,1,110043.88,0,1,1,693,0.0,0.05128205128205128,17.974358974358974,0,0,6.593955e-05
616,0,1,31,1,0.0,2,1,1,54706.75,0,3,0,852,0.0,0.06451612903225806,19.870967741935484,0,0,6.534351e-05
426,0,1,34,9,0.0,2,1,0,107876.91,0,2,2,767,0.0,0.058823529411764705,12.529411764705882,0,0,6.520924e-05
740,0,1,36,4,172381.8,1,1,1,86480.29,0,3,1,444,86190.9,0.027777777777777776,20.555555555555557,0,0,6.51607e-05
465,0,1,33,5,0.0,2,0,1,78698.09,0,5,1,1000,0.0,0.06060606060606061,14.090909090909092,0,0,6.492376e-05
708,2,1,33,3,0.0,2,1,0,138613.21,0,5,0,729,0.0,0.06060606060606061,21.454545454545453,0,0,6.4388645e-05
631,1,0,33,4,123246.7,1,0,0,112687.57,0,3,3,662,123246.7,0.030303030303030304,19.12121212121212,0,0,6.419962e-05
622,2,1,39,9,0.0,2,0,1,100862.36,0,2,2,814,0.0,0.05128205128205128,15.948717948717949,0,0,6.383024e-05
724,0,0,32,6,0.0,2,1,1,150026.79,0,4,2,480,0.0,0.0625,22.625,0,0,6.373292e-05
594,1,1,28,0,142574.71,2,1,0,129084.82,0,5,1,689,142574.71,0.07142857142857142,21.214285714285715,0,0,6.355188e-05
526,0,1,28,1,112070.44,1,0,1,126281.83,0,4,0,486,56035.22,0.03571428571428571,18.785714285714285,0,0,6.3435444e-05
683,0,1,36,5,115350.63,1,1,1,122305.91,0,5,0,398,57675.315,0.027777777777777776,18.97222222222222,0,0,6.342262e-05
653,2,1,30,4,0.0,2,1,0,120736.04,0,5,0,739,0.0,0.06666666666666667,21.766666666666666,0,0,6.324415e-05
669,2,0,33,8,0.0,2,0,1,128538.05,0,1,2,565,0.0,0.06060606060606061,20.272727272727273,0,0,6.31284e-05
678,1,1,36,3,145747.67,2,0,1,89566.74,0,1,3,824,72873.835,0.05555555555555555,18.833333333333332,0,0,6.2915475e-05
687,0,1,38,0,144450.58,1,0,1,137276.83,0,3,3,385,72225.29,0.02631578947368421,18.07894736842105,0,0,6.2766914e-05
649,0,0,36,2,0.0,2,0,1,75035.48,0,3,3,984,0.0,0.05555555555555555,18.02777777777778,0,0,6.2489264e-05
701,2,0,34,6,107980.37,1,1,1,119374.74,0,3,2,563,53990.185,0.029411764705882353,20.61764705882353,0,0,6.2235325e-05
750,2,0,36,8,112940.07,1,0,1,9855.81,0,3,1,447,56470.035,0.027777777777777776,20.833333333333332,0,0,6.217233e-05
657,2,1,29,7,83889.03,1,1,0,153059.62,0,3,3,682,83889.03,0.034482758620689655,22.655172413793103,0,0,6.2152416e-05
642,0,0,33,4,84607.34,2,0,1,60059.47,0,5,1,880,42303.67,0.06060606060606061,19.454545454545453,0,0,6.21469e-05
546,0,0,27,8,0.0,2,1,1,14858.1,0,2,3,776,0.0,0.07407407407407407,20.22222222222222,0,0,6.20405e-05
607,0,0,27,2,0.0,2,1,0,63495.86,0,3,0,377,0.0,0.07407407407407407,22.48148148148148,0,0,6.191874e-05
682,0,1,40,4,0.0,2,1,1,140745.91,0,5,3,819,0.0,0.05,17.05,0,0,6.189058e-05
760,0,0,32,7,0.0,2,1,1,105969.05,0,4,3,843,0.0,0.0625,23.75,0,0,6.184274e-05
723,0,1,28,4,0.0,2,1,1,123885.88,0,5,3,467,0.0,0.07142857142857142,25.821428571428573,0,0,6.157863e-05
651,0,0,25,8,0.0,2,1,1,126761.2,0,2,2,886,0.0,0.08,26.04,0,0,6.1465864e-05
755,1,0,33,6,90560.3,2,1,1,42607.69,0,4,0,578,45280.15,0.06060606060606061,22.87878787878788,0,0,6.1315935e-05
559,0,1,34,4,0.0,2,1,1,66721.98,0,2,1,784,0.0,0.058823529411764705,16.441176470588236,0,0,6.121422e-05
723,0,1,34,5,0.0,2,0,1,12092.03,0,4,0,607,0.0,0.058823529411764705,21.264705882352942,0,0,6.10652e-05
439,0,1,36,2,165536.28,2,1,1,123956.83,0,3,0,877,82768.14,0.05555555555555555,12.194444444444445,0,0,6.0730174e-05
555,2,0,35,1,0.0,2,1,0,101667.0,0,4,3,417,0.0,0.05714285714285714,15.857142857142858,0,0,6.070487e-05
582,0,1,31,2,0.0,2,1,1,33747.03,0,4,1,413,0.0,0.06451612903225806,18.774193548387096,0,0,6.066158e-05
640,0,0,29,4,0.0,2,1,0,44904.26,0,3,1,758,0.0,0.06896551724137931,22.06896551724138,0,0,6.052891e-05
722,0,1,34,8,0.0,2,1,1,133447.49,0,1,0,523,0.0,0.058823529411764705,21.235294117647058,0,0,6.045e-05
660,1,1,31,9,125189.75,2,1,1,139874.43,0,5,1,612,62594.875,0.06451612903225806,21.29032258064516,0,0,6.037338e-05
749,0,1,42,1,129776.72,2,0,1,143538.51,0,5,0,942,64888.36,0.047619047619047616,17.833333333333332,0,0,6.035001e-05
597,0,0,33,6,135703.59,2,0,0,74850.84,0,3,3,438,135703.59,0.06060606060606061,18.09090909090909,0,0,6.015391e-05
681,0,1,34,7,0.0,2,0,0,130686.59,0,4,0,742,0.0,0.058823529411764705,20.029411764705884,0,0,5.9686496e-05
622,2,0,23,8,0.0,2,1,1,131389.39,0,3,3,390,0.0,0.08695652173913043,27.043478260869566,0,0,5.962363e-05
615,1,0,44,9,126104.98,2,0,1,110718.02,0,3,3,684,63052.49,0.045454545454545456,13.977272727272727,0,0,5.953892e-05
610,0,0,27,9,159561.93,1,0,1,103381.47,0,3,0,513,79780.965,0.037037037037037035,22.59259259259259,0,0,5.9509628e-05
541,0,1,34,3,128743.55,1,1,0,134851.12,0,3,0,430,128743.55,0.029411764705882353,15.911764705882353,0,0,5.9024373e-05
668,2,1,32,1,134446.04,1,0,1,111241.37,0,4,2,503,67223.02,0.03125,20.875,0,0,5.9005066e-05
576,0,1,32,7,0.0,2,1,0,4660.91,0,5,2,722,0.0,0.0625,18.0,0,0,5.8963724e-05
521,0,1,22,5,0.0,2,1,1,99828.45,0,1,2,782,0.0,0.09090909090909091,23.681818181818183,0,0,5.8945672e-05
746,2,1,49,7,0.0,2,0,1,10096.25,0,3,0,479,0.0,0.04081632653061224,15.224489795918368,0,0,5.8631562e-05
615,0,1,32,7,92199.84,1,1,1,2755.53,0,3,3,721,46099.92,0.03125,19.21875,0,0,5.8408397e-05
584,2,1,32,5,0.0,2,1,0,10956.82,0,1,2,735,0.0,0.0625,18.25,0,0,5.7997615e-05
682,0,1,38,4,107192.38,1,1,1,15669.17,0,3,2,459,53596.19,0.02631578947368421,17.94736842105263,0,0,5.7972287e-05
684,0,0,34,6,0.0,2,1,1,130928.22,0,3,3,372,0.0,0.058823529411764705,20.11764705882353,0,0,5.7970745e-05
525,2,0,25,10,0.0,2,1,0,69361.95,0,5,1,428,0.0,0.08,21.0,0,0,5.7676287e-05
710,2,0,31,5,0.0,2,1,0,9561.73,0,3,2,877,0.0,0.06451612903225806,22.903225806451612,0,0,5.758429e-05
608,0,0,41,5,0.0,2,1,1,72462.25,0,5,1,445,0.0,0.04878048780487805,14.829268292682928,0,0,5.7571113e-05
678,0,0,34,6,0.0,2,1,1,124592.84,0,2,1,516,0.0,0.058823529411764705,19.941176470588236,0,0,5.7559966e-05
613,0,1,20,3,0.0,2,1,1,149613.77,0,1,1,817,0.0,0.1,30.65,0,0,5.6951776e-05
524,0,0,28,7,0.0,2,0,1,147100.72,0,1,2,983,0.0,0.07142857142857142,18.714285714285715,0,0,5.6882032e-05
683,2,1,34,9,114609.55,2,0,1,25339.29,0,5,0,739,57304.775,0.058823529411764705,20.08823529411765,0,0,5.671845e-05
631,1,0,29,2,96863.52,2,1,1,31613.35,0,3,0,958,48431.76,0.06896551724137931,21.75862068965517,0,0,5.643402e-05
718,0,1,35,8,0.0,2,1,0,94820.85,0,5,2,769,0.0,0.05714285714285714,20.514285714285716,0,0,5.6303717e-05
606,0,0,36,10,0.0,2,0,1,155641.46,0,2,3,813,0.0,0.05555555555555555,16.833333333333332,0,0,5.6011e-05
602,0,1,38,7,111835.94,2,1,0,124389.61,0,3,3,855,111835.94,0.05263157894736842,15.842105263157896,0,0,5.600069e-05
596,2,1,67,6,0.0,2,1,1,138350.74,0,3,2,727,0.0,0.029850746268656716,8.895522388059701,0,0,5.5663295e-05
498,0,1,34,5,0.0,2,1,1,91711.66,0,1,1,949,0.0,0.058823529411764705,14.647058823529411,0,0,5.544021e-05
687,2,0,29,7,93617.07,1,0,1,113050.92,0,2,2,856,46808.535,0.034482758620689655,23.689655172413794,0,0,5.4921893e-05
582,0,1,29,4,0.0,2,0,0,156153.27,0,5,0,548,0.0,0.06896551724137931,20.06896551724138,0,0,5.469203e-05
565,1,1,31,2,89558.39,2,1,1,4441.54,0,3,3,772,44779.195,0.06451612903225806,18.225806451612904,0,0,5.467847e-05
573,0,1,26,8,86270.93,2,1,1,90177.3,0,5,1,430,43135.465,0.07692307692307693,22.03846153846154,0,0,5.4478664e-05
619,1,0,33,3,100488.92,2,0,1,36446.74,0,4,2,522,50244.46,0.06060606060606061,18.757575757575758,0,0,5.38441e-05
545,1,1,37,9,95829.13,2,0,1,104936.88,0,5,1,406,47914.565,0.05405405405405406,14.72972972972973,0,0,5.3763295e-05
532,0,1,36,4,0.0,2,1,1,132798.78,0,2,1,726,0.0,0.05555555555555555,14.777777777777779,0,0,5.369085e-05
608,1,1,34,3,106288.54,1,1,1,36639.25,0,3,3,388,53144.27,0.029411764705882353,17.88235294117647,0,0,5.3596614e-05
465,2,0,33,6,0.0,2,1,1,95500.98,0,4,2,927,0.0,0.06060606060606061,14.090909090909092,0,0,5.3375e-05
445,0,0,30,3,0.0,2,1,1,127939.19,0,2,2,842,0.0,0.06666666666666667,14.833333333333334,0,0,5.336808e-05
711,2,1,32,5,0.0,2,1,1,147720.27,0,2,0,521,0.0,0.0625,22.21875,0,0,5.3297634e-05
747,1,0,32,5,67495.04,2,0,1,77370.37,0,4,2,885,33747.52,0.0625,23.34375,0,0,5.3105105e-05
676,0,1,38,8,0.0,2,1,1,133692.88,0,2,0,864,0.0,0.05263157894736842,17.789473684210527,0,0,5.286252e-05
511,0,1,27,8,0.0,2,1,1,49089.36,0,2,3,865,0.0,0.07407407407407407,18.925925925925927,0,0,5.2857937e-05
628,0,1,33,6,0.0,2,0,0,184230.23,0,3,3,529,0.0,0.06060606060606061,19.03030303030303,0,0,5.284463e-05
491,1,1,26,4,102251.14,1,1,1,145900.89,0,3,3,921,51125.57,0.038461538461538464,18.884615384615383,0,0,5.282337e-05
687,0,1,34,7,129895.19,1,0,1,28698.17,0,3,1,478,64947.595,0.029411764705882353,20.205882352941178,0,0,5.2685373e-05
625,0,1,39,2,0.0,2,1,0,100403.05,0,3,2,452,0.0,0.05128205128205128,16.025641025641026,0,0,5.2591757e-05
585,0,1,36,7,0.0,2,1,0,94283.09,0,4,3,377,0.0,0.05555555555555555,16.25,0,0,5.2443113e-05
680,2,0,34,7,0.0,2,1,0,98949.85,0,5,2,912,0.0,0.058823529411764705,20.0,0,0,5.2264328e-05
605,1,1,19,8,166133.28,1,1,1,107994.99,0,5,0,870,83066.64,0.05263157894736842,31.842105263157894,0,0,5.21441e-05
702,2,1,30,2,0.0,2,1,1,145537.32,0,3,1,786,0.0,0.06666666666666667,23.4,0,0,5.1802515e-05
550,0,1,31,5,142200.19,2,1,1,122221.71,0,4,2,878,71100.095,0.06451612903225806,17.741935483870968,0,0,5.168177e-05
613,0,1,37,9,108286.5,1,1,1,114153.44,0,5,1,656,54143.25,0.02702702702702703,16.56756756756757,0,0,5.1666742e-05
481,0,0,34,5,0.0,2,1,1,125253.46,0,4,2,848,0.0,0.058823529411764705,14.147058823529411,0,0,5.1372353e-05
647,0,0,35,6,112668.7,1,0,1,122584.29,0,3,2,525,56334.35,0.02857142857142857,18.485714285714284,0,0,5.128528e-05
593,0,1,32,6,99162.29,1,1,0,128384.11,0,5,2,501,99162.29,0.03125,18.53125,0,0,5.1127747e-05
586,2,1,42,6,0.0,2,1,1,123410.23,0,4,0,378,0.0,0.047619047619047616,13.952380952380953,0,0,5.077819e-05
724,0,0,34,2,0.0,2,1,1,118863.38,0,4,1,467,0.0,0.058823529411764705,21.294117647058822,0,0,5.066549e-05
732,0,1,46,0,0.0,2,1,1,184350.78,0,3,0,461,0.0,0.043478260869565216,15.91304347826087,0,0,5.016008e-05
630,0,1,33,9,0.0,2,1,0,64804.59,0,4,2,864,0.0,0.06060606060606061,19.09090909090909,0,0,5.0144205e-05
609,0,1,39,3,121778.71,1,1,1,138399.67,0,3,2,985,60889.355,0.02564102564102564,15.615384615384615,0,0,5.0000093e-05
667,2,1,31,5,0.0,2,1,1,20346.69,0,4,2,823,0.0,0.06451612903225806,21.516129032258064,0,0,4.97904e-05
577,2,0,33,6,0.0,2,1,0,57975.8,0,2,2,893,0.0,0.06060606060606061,17.484848484848484,0,0,4.9736966e-05
608,2,0,38,9,102406.76,1,0,1,57600.66,0,3,3,516,51203.38,0.02631578947368421,16.0,0,0,4.9721508e-05
587,0,1,33,8,148163.57,1,0,0,122925.4,0,3,0,454,148163.57,0.030303030303030304,17.78787878787879,0,0,4.9404076e-05
581,0,1,31,3,0.0,2,0,0,89040.61,0,3,2,557,0.0,0.06451612903225806,18.741935483870968,0,0,4.9138274e-05
629,2,1,34,6,0.0,2,1,0,190347.72,0,3,0,741,0.0,0.058823529411764705,18.5,0,0,4.8974918e-05
592,1,1,36,10,123187.51,1,0,1,146111.35,0,3,2,416,61593.755,0.027777777777777776,16.444444444444443,0,0,4.8872185e-05
488,0,0,22,6,0.0,2,1,1,66393.89,0,4,3,826,0.0,0.09090909090909091,22.181818181818183,0,0,4.8835005e-05
502,0,0,35,6,0.0,2,1,1,80618.47,0,5,2,808,0.0,0.05714285714285714,14.342857142857143,0,0,4.8726248e-05
652,2,0,40,7,100471.34,1,1,1,124550.88,0,3,1,840,50235.67,0.025,16.3,0,0,4.8660077e-05
721,0,1,36,1,155176.83,2,1,1,49653.37,0,5,3,667,77588.415,0.05555555555555555,20.02777777777778,0,0,4.8554066e-05
589,0,1,28,7,0.0,2,1,0,151645.96,0,4,3,553,0.0,0.07142857142857142,21.035714285714285,0,0,4.7992857e-05
682,1,1,32,2,105163.88,2,1,1,164170.46,0,3,0,799,52581.94,0.0625,21.3125,0,0,4.781912e-05
571,0,1,34,1,99325.04,2,0,1,186052.15,0,3,0,922,49662.52,0.058823529411764705,16.794117647058822,0,0,4.7613765e-05
683,0,0,29,9,0.0,2,1,1,48849.89,0,3,1,468,0.0,0.06896551724137931,23.551724137931036,0,0,4.750958e-05
596,2,1,36,2,0.0,2,0,1,125557.95,0,4,3,867,0.0,0.05555555555555555,16.555555555555557,0,0,4.7438683e-05
503,2,1,37,6,0.0,2,0,0,136506.86,0,3,3,717,0.0,0.05405405405405406,13.594594594594595,0,0,4.699947e-05
606,1,1,40,1,144757.97,2,1,1,166656.18,0,3,3,743,72378.985,0.05,15.15,0,0,4.6886344e-05
505,1,0,25,5,114268.85,2,1,1,126728.27,0,2,3,943,57134.425,0.08,20.2,0,0,4.6705074e-05
666,1,1,38,6,99812.88,2,1,1,158357.97,0,2,2,671,49906.44,0.05263157894736842,17.526315789473685,0,0,4.629357e-05
582,0,0,32,4,0.0,2,1,0,59668.81,0,4,3,727,0.0,0.0625,18.1875,0,0,4.5668516e-05
628,1,0,28,3,153538.13,2,1,0,110776.01,0,4,1,579,153538.13,0.07142857142857142,22.428571428571427,0,0,4.5491215e-05
703,0,0,42,7,0.0,2,0,1,72500.68,0,3,0,449,0.0,0.047619047619047616,16.738095238095237,0,0,4.492876e-05
593,0,0,32,3,0.0,2,1,1,151978.36,0,3,1,571,0.0,0.0625,18.53125,0,0,4.4545654e-05
567,2,1,29,8,0.0,2,1,0,156125.72,0,3,1,914,0.0,0.06896551724137931,19.551724137931036,0,0,4.4534187e-05
586,2,0,33,10,66948.67,2,1,1,140759.03,0,1,3,825,33474.335,0.06060606060606061,17.757575757575758,0,0,4.416215e-05
497,0,1,32,8,0.0,2,1,0,67364.42,0,3,1,418,0.0,0.0625,15.53125,0,0,4.3818825e-05
613,0,1,41,7,0.0,2,1,0,60297.72,0,3,0,776,0.0,0.04878048780487805,14.951219512195122,0,0,4.3775763e-05
592,1,0,34,6,102143.93,2,1,1,102628.98,0,2,1,962,51071.965,0.058823529411764705,17.41176470588235,0,0,4.3763575e-05
678,0,0,32,5,0.0,2,1,0,90284.47,0,2,1,783,0.0,0.0625,21.1875,0,0,4.3602606e-05
707,0,0,35,9,0.0,2,1,1,70403.65,0,2,3,860,0.0,0.05714285714285714,20.2,0,0,4.3112526e-05
527,0,0,25,6,0.0,2,0,1,96758.58,0,3,3,430,0.0,0.08,21.08,0,0,4.295019e-05
579,0,0,29,10,73194.52,2,1,1,129209.09,0,1,2,853,36597.26,0.06896551724137931,19.96551724137931,0,0,4.2766555e-05
655,0,1,37,4,0.0,2,1,1,142415.97,0,3,2,774,0.0,0.05405405405405406,17.7027027027027,0,0,4.27597e-05
684,1,1,32,3,102630.13,2,1,1,127433.47,0,2,0,684,51315.065,0.0625,21.375,0,0,4.2599953e-05
652,1,1,35,7,104015.54,2,1,1,55207.88,0,1,2,926,52007.77,0.05714285714285714,18.62857142857143,0,0,4.2412717e-05
577,2,1,43,6,0.0,2,1,1,149457.81,0,3,0,446,0.0,0.046511627906976744,13.418604651162791,0,0,4.234999e-05
702,1,0,36,2,105264.88,2,1,1,52909.87,0,3,1,898,52632.44,0.05555555555555555,19.5,0,0,4.1525436e-05
628,0,1,39,6,0.0,2,0,0,134441.6,0,3,2,887,0.0,0.05128205128205128,16.102564102564102,0,0,3.9747607e-05
